# sticktest
# device      Nintendo Switch Pro Controller
# sdl mapping yes
# hidapi hint 1
# axes 6, buttons 16, hats 1
# raw int16 values, one row per CHANGE (not per poll)
ms,a0,a1,a2,a3,a4,a5
21237,238,-239,32767,-12437,-32768,-32768
21283,238,-239,32767,-12818,-32768,-32768
21298,238,-239,32767,-12977,-32768,-32768
21507,238,-239,32767,-13041,-32768,-32768
21524,238,-239,32767,-13152,-32768,-32768
21643,238,-239,32767,-13072,-32768,-32768
21658,238,-239,32767,-12993,-32768,-32768
21718,238,-239,32767,-13104,-32768,-32768
21733,238,-239,32751,-15105,-32768,-32768
21748,238,-239,30654,-19060,-32768,-32768
21762,238,-239,25508,-23476,-32768,-32768
21777,238,-239,19456,-28590,-32768,-32768
21792,238,-239,13643,-32768,-32768,-32768
21808,238,-239,8640,-32768,-32768,-32768
21824,238,-239,4812,-32768,-32768,-32768
21838,238,-239,1477,-32768,-32768,-32768
21853,238,-239,-1161,-32768,-32768,-32768
21868,238,-239,-3192,-32768,-32768,-32768
21883,238,-239,-5660,-32768,-32768,-32768
21898,238,-239,-7885,-32768,-32768,-32768
21913,238,-239,-11884,-32768,-32768,-32768
21928,238,-239,-16448,-32005,-32768,-32768
21943,238,-239,-19851,-29400,-32768,-32768
21958,238,-239,-21028,-28257,-32768,-32768
22003,238,-239,-21028,-27081,-32768,-32768
22018,238,-239,-23769,-27050,-32768,-32768
22033,238,-239,-26494,-22571,-32768,-32768
22048,238,-239,-26494,-19013,-32768,-32768
22063,238,-239,-26769,-13676,-32768,-32768
22078,238,-239,-26220,-8355,-32768,-32768
22093,238,-239,-23221,-3876,-32768,-32768
22108,238,-239,-21608,-1224,-32768,-32768
22138,238,-239,-21608,627,-32768,-32768
22153,238,-239,-21608,1805,-32768,-32768
22183,238,-239,-25720,3369,-32768,-32768
22198,238,-239,-29333,3401,-32768,-32768
22213,238,-239,-32768,6159,-32768,-32768
22228,238,-239,-32768,7336,-32768,-32768
22258,238,-239,-32768,9384,-32768,-32768
22273,238,-239,-32768,10900,-32768,-32768
22287,238,-239,-32768,12867,-32768,-32768
22303,238,-239,-32445,15479,-32768,-32768
22318,238,-239,-29816,20043,-32768,-32768
22332,238,-239,-25608,25187,-32768,-32768
22348,238,-239,-20721,29332,-32768,-32768
22363,238,-239,-15384,32444,-32768,-32768
22378,238,-239,-8917,32767,-32768,-32768
22393,238,-239,-2805,32767,-32768,-32768
22408,238,-239,1493,32767,-32768,-32768
22423,238,-239,4526,32767,-32768,-32768
22439,238,-239,7322,32767,-32768,-32768
22453,238,-239,10054,32767,-32768,-32768
22468,238,-239,12627,32767,-32768,-32768
22483,238,-239,14501,32767,-32768,-32768
22498,238,-239,15994,32299,-32768,-32768
22512,238,-239,18059,31186,-32768,-32768
22528,238,-239,21315,29058,-32768,-32768
22544,238,-239,26159,24736,-32768,-32768
22558,238,-239,32068,16221,-32768,-32768
22573,238,-239,32767,6900,-32768,-32768
22589,238,-239,29955,-890,-32768,-32768
22603,238,-239,19647,-10245,-32768,-32768
22618,238,-239,13214,-20331,-32768,-32768
22632,238,-239,8306,-29178,-32768,-32768
22663,238,-239,3684,-32768,-32768,-32768
22678,238,-239,-274,-32768,-32768,-32768
22693,238,-239,-4321,-32768,-32768,-32768
22708,238,-239,-8256,-32768,-32768,-32768
22723,238,-239,-12852,-32768,-32768,-32768
22738,238,-239,-18077,-31116,-32768,-32768
22753,238,-239,-22528,-27891,-32768,-32768
22768,238,-239,-25624,-24651,-32768,-32768
22783,238,-239,-32058,-16535,-32768,-32768
22798,238,-239,-32768,-12850,-32768,-32768
22813,238,-239,-32768,-9816,-32768,-32768
22828,238,-239,-32768,-5560,-32768,-32768
22843,238,-239,-32768,-1605,-32768,-32768
22859,238,-239,-32768,3369,-32768,-32768
22873,238,-239,-32768,8239,-32768,-32768
22889,238,-239,-32768,13077,-32768,-32768
22903,238,-239,-30171,19479,-32768,-32768
22918,238,-239,-25398,25381,-32768,-32768
22933,238,-239,-21205,28993,-32768,-32768
22948,238,-239,-18609,30751,-32768,-32768
22963,238,-239,-16561,31880,-32768,-32768
22978,238,-239,-12787,32767,-32768,-32768
22993,238,-239,-7240,32767,-32768,-32768
23008,238,-239,-1596,32767,-32768,-32768
23023,238,-239,2446,32767,-32768,-32768
23038,238,-239,5241,32767,-32768,-32768
23053,238,-239,9069,32767,-32768,-32768
23068,238,-239,14580,32767,-32768,-32768
23083,238,-239,21489,28912,-32768,-32768
23098,238,-239,27811,22817,-32768,-32768
23113,238,-239,32767,14480,-32768,-32768
23128,238,-239,32767,7029,-32768,-32768
23143,238,-239,31877,-32,-32768,-32768
23157,238,-239,22268,-9149,-32768,-32768
23173,238,-239,13913,-19124,-32768,-32768
23189,238,-239,6559,-26764,-32768,-32768
23203,238,-239,2033,-30099,-32768,-32768
23218,238,-239,1175,-30083,-32768,-32768
23248,238,-239,-1257,-30083,-32768,-32768
23264,238,-239,-3854,-30115,-32768,-32768
23278,238,-239,-7724,-30163,-32768,-32768
23292,238,-239,-13868,-27987,-32768,-32768
23308,238,-239,-22673,-20982,-32768,-32768
23323,238,-239,-31494,-12659,-32768,-32768
23338,238,-239,-32768,-9356,-32768,-32768
23368,238,-239,-32768,-9403,-32768,-32768
23383,238,-239,-32768,-8800,-32768,-32768
23398,238,-239,-32768,-8847,-32768,-32768
23428,238,-239,-32768,-8895,-32768,-32768
23458,238,-239,-30349,-3924,-32768,-32768
23473,238,-239,-23721,1192,-32768,-32768
23488,238,-239,-14642,3417,-32768,-32768
23503,238,-239,-5789,2917,-32768,-32768
23518,238,-239,-112,756,-32768,-32768
23533,238,-239,397,644,-32768,-32768
23548,238,-239,587,1692,-32768,-32768
23563,238,-239,-64,1692,-32768,-32768
23578,238,-239,111,337,-32768,-32768
23593,238,-239,95,-48,-32768,-32768
23623,238,-239,63,79,-32768,-32768
23638,238,-239,254,-191,-32768,-32768
23653,238,-239,365,-1,-32768,-32768
23668,238,-239,1683,3869,-32768,-32768
23683,238,-239,3240,6965,-32768,-32768
23698,238,-239,5543,10948,-32768,-32768
23713,238,-239,8608,17140,-32768,-32768
23728,238,-239,13643,26977,-32768,-32768
23743,238,-239,19520,30315,-32768,-32768
23758,238,-239,22061,28461,-32768,-32768
23773,238,-239,23920,26913,-32768,-32768
23833,238,-239,23999,26832,-32768,-32768
23848,238,-239,24475,26397,-32768,-32768
23863,238,-239,26159,24704,-32768,-32768
23878,238,-239,28176,22365,-32768,-32768
23893,238,-239,29923,19946,-32768,-32768
23908,238,-239,32338,15673,-32768,-32768
23923,238,-239,32767,10303,-32768,-32768
23938,238,-239,32767,5707,-32768,-32768
23953,238,-239,32767,15,-32768,-32768
23968,238,-239,32767,-4146,-32768,-32768
23983,238,-239,32767,-10595,-32768,-32768
23998,238,-239,27398,-18314,-32768,-32768
24013,238,-239,20171,-26367,-32768,-32768
24028,238,-239,14151,-32672,-32768,-32768
24043,238,-239,9116,-32768,-32768,-32768
24058,238,-239,4955,-32768,-32768,-32768
24073,238,-239,1080,-32768,-32768,-32768
24088,238,-239,-4628,-32768,-32768,-32768
24103,238,-239,-14465,-18457,-32768,-32768
24118,238,-239,-22850,-4607,-32768,-32768
24132,238,-239,-29591,4191,-32768,-32768
24164,238,-239,-32768,13980,-32768,-32768
24179,238,-239,-31268,17705,-32768,-32768
24193,238,-239,-28672,21672,-32768,-32768
24208,238,-239,-26333,24445,-32768,-32768
24223,238,-239,-23818,26913,-32768,-32768
24238,238,-239,-20480,29525,-32768,-32768
24253,238,-239,-16335,32009,-32768,-32768
24283,238,-239,-9546,32767,-32768,-32768
24298,238,-239,1635,32767,-32768,-32768
24313,238,-239,8624,32767,-32768,-32768
24328,238,-239,18964,30638,-32768,-32768
24343,238,-239,29495,20575,-32768,-32768
24358,238,-239,32767,14496,-32768,-32768
24373,238,-239,32767,12803,-32768,-32768
24388,238,-239,32767,10561,-32768,-32768
24403,238,-239,32767,8916,-32768,-32768
24418,238,-239,32767,7803,-32768,-32768
24433,238,-239,32767,6739,-32768,-32768
24448,238,-239,32767,6126,-32768,-32768
24463,238,-239,32767,5465,-32768,-32768
24478,238,-239,32767,4514,-32768,-32768
24493,238,-239,32767,2837,-32768,-32768
24508,238,-239,32767,31,-32768,-32768
24523,238,-239,32767,-3685,-32768,-32768
24537,238,-239,32306,-10690,-32768,-32768
24553,238,-239,18138,-21967,-32768,-32768
24568,238,-239,9402,-32768,-32768,-32768
24583,238,-239,3446,-32768,-32768,-32768
24598,238,-239,762,-32768,-32768,-32768
24612,238,-239,-903,-32768,-32768,-32768
24629,238,-239,-3789,-32768,-32768,-32768
24642,238,-239,-3950,-32768,-32768,-32768
24658,238,-239,-10094,-32768,-32768,-32768
24674,238,-239,-13981,-32768,-32768,-32768
24689,238,-239,-17609,-31386,-32768,-32768
24702,238,-239,-21286,-28797,-32768,-32768
24718,238,-239,-24576,-25350,-32768,-32768
24733,238,-239,-27575,-22046,-32768,-32768
24748,238,-239,-29865,-19346,-32768,-32768
24763,238,-239,-31864,-16900,-32768,-32768
24778,238,-239,-32768,-13358,-32768,-32768
24793,238,-239,-32768,-9737,-32768,-32768
24808,238,-239,-32768,-8562,-32768,-32768
24823,238,-239,-32768,-8657,-32768,-32768
24838,238,-239,-31784,-8053,-32768,-32768
24853,238,-239,-17125,-1748,-32768,-32768
24868,238,-239,254,-255,-32768,-32768
25168,238,-239,111,-382,-32768,-32768
25183,238,-239,254,-255,-32768,-32768
26172,238,-239,-129,-398,-32768,-32768
26203,238,-239,-854,-556,-32768,-32768
26233,238,-239,-2048,-620,-32768,-32768
26263,238,-239,-2741,-668,-32768,-32768
26293,238,-239,-2531,-652,-32768,-32768
26308,238,-239,-2225,-636,-32768,-32768
26323,238,-239,-580,-350,-32768,-32768
26383,238,-239,254,-255,-32768,-32768
28348,238,-239,222,-398,-32768,-32768
28363,238,-239,-209,-1081,-32768,-32768
28378,238,-239,-387,-1636,-32768,-32768
28394,238,-239,-4015,-3193,-32768,-32768
28439,238,-239,-8175,-4082,-32768,-32768
28468,238,-239,-13191,-4543,-32768,-32768
28483,238,-239,-21963,-4765,-32768,-32768
28498,238,-239,-32768,-4956,-32768,-32768
28513,238,-239,-32768,-3161,-32768,-32768
28543,238,-239,-32768,2708,-32768,-32768
28558,238,-239,-32768,7545,-32768,-32768
28574,238,-239,-25640,25091,-32768,-32768
28588,238,-239,-10901,32767,-32768,-32768
28603,238,-239,-2902,32767,-32768,-32768
28618,238,-239,4574,32767,-32768,-32768
28633,238,-239,14819,32767,-32768,-32768
28649,238,-239,29955,19882,-32768,-32768
28663,238,-239,32767,8884,-32768,-32768
28677,238,-239,32767,4336,-32768,-32768
28693,238,-239,32767,-255,-32768,-32768
28708,238,-239,32767,-5671,-32768,-32768
28724,238,-239,32767,-12103,-32768,-32768
28738,238,-239,30019,-18346,-32768,-32768
28753,238,-239,25698,-23428,-32768,-32768
28768,238,-239,21823,-27510,-32768,-32768
28783,238,-239,18440,-30766,-32768,-32768
28798,238,-239,15184,-32736,-32768,-32768
28813,238,-239,12531,-32768,-32768,-32768
28828,238,-239,12102,-32768,-32768,-32768
28843,238,-239,11181,-32768,-32768,-32768
28858,238,-239,11134,-32768,-32768,-32768
28873,238,-239,9164,-32768,-32768,-32768
28888,238,-239,6750,-32768,-32768,-32768
28904,238,-239,2843,-32768,-32768,-32768
28918,15,-398,-3192,-32768,-32768,-32768
28932,-370,-953,-11352,-32768,-32768,-32768
28948,-532,-1049,-19689,-30131,-32768,-32768
28962,-741,-1541,-26801,-23111,-32768,-32768
28978,95,-1128,-32316,-16027,-32768,-32768
28994,238,-239,-32768,-9038,-32768,-32768
29008,238,-239,-32768,-6100,-32768,-32768
29024,698,-636,-32768,-6100,-32768,-32768
29039,2604,-826,-32768,-5242,-32768,-32768
29053,4622,-302,-32768,-5242,-32768,-32768
29069,4304,579,-32768,-3400,-32768,-32768
29082,238,-239,-32768,-382,-32768,-32768
29098,238,-239,-32768,2740,-32768,-32768
29114,238,-239,-32768,5804,-32768,-32768
29128,238,-239,-32768,8045,-32768,-32768
29143,238,-239,-32768,8271,-32768,-32768
29173,238,-239,-32768,9432,-32768,-32768
29218,238,-239,-31913,16479,-32768,-32768
29233,206,-239,-28301,22123,-32768,-32768
29247,-1773,-493,-25092,25719,-32768,-32768
29263,-6869,950,-23011,27606,-32768,-32768
29277,-13320,5223,-21544,28767,-32768,-32768
29293,-27736,18511,-18351,30912,-32768,-32768
29307,-28736,19430,-15674,31025,-32768,-32768
29323,-28736,19430,-9336,23478,-32768,-32768
29338,-28897,19430,1064,3514,-32768,-32768
29353,-28897,19430,10435,-2335,-32768,-32768
29369,-28897,19430,24269,-6306,-32768,-32768
29383,-28897,19430,32767,-8546,-32768,-32768
29398,-28897,19430,32767,-3447,-32768,-32768
29413,-28897,19430,32767,-1779,-32768,-32768
29428,-29091,17914,32767,-366,-32768,-32768
29443,-30252,13190,32767,1337,-32768,-32768
29459,-32768,4594,32767,2224,-32768,-32768
29473,-32768,-2240,32767,2224,-32768,-32768
29489,-32768,-8022,32767,2450,-32768,-32768
29503,-32542,-14788,32767,2450,-32768,-32768
29518,-28623,-20220,32767,2450,-32768,-32768
29533,-24317,-25366,32767,2450,-32768,-32768
29548,-19560,-29369,32767,2450,-32768,-32768
29564,-15174,-32609,32767,2305,-32768,-32768
29578,-11352,-32768,32767,-572,-32768,-32768
29594,-7966,-32768,32767,-7720,-32768,-32768
29608,-5079,-32768,23840,-18107,-32768,-32768
29623,-2306,-32768,14437,-29654,-32768,-32768
29639,635,-32768,7052,-32768,-32768,-32768
29653,3684,-32768,2001,-32768,-32768,-32768
29669,7989,-32768,-2499,-32768,-32768,-32768
29683,14247,-32768,-8482,-32768,-32768,-32768
29698,23014,-27733,-19528,-30226,-32768,-32768
29713,30861,-18600,-28720,-21300,-32768,-32768
29728,32767,-8419,-30542,-19140,-32768,-32768
29743,32767,-3940,-30542,-19140,-32768,-32768
29758,32767,-1605,-32768,-14407,-32768,-32768
29773,32767,337,-32768,-13454,-32768,-32768
29788,32767,1547,-32768,-13454,-32768,-32768
29803,32767,4530,-32768,-8816,-32768,-32768
29818,32767,10190,-32768,-7799,-32768,-32768
29833,30765,17108,-32768,-7545,-32768,-32768
29847,25571,23784,-32768,-4559,-32768,-32768
29863,20298,29428,-32768,-4464,-32768,-32768
29878,15279,32686,-32768,240,-32768,-32768
29893,11149,32767,-32768,3208,-32768,-32768
29908,8306,32767,-32768,6449,-32768,-32768
29923,5940,32767,-32768,9642,-32768,-32768
29938,3589,32767,-32768,13141,-32768,-32768
29953,1080,32767,-31913,16544,-32768,-32768
29969,-1499,32767,-29881,19979,-32768,-32768
29983,-4112,32767,-27172,23510,-32768,-32768
29998,-6160,32767,-23672,27026,-32768,-32768
30014,-8127,32767,-19754,29993,-32768,-32768
30028,-9675,32767,-15255,32525,-32768,-32768
30043,-11917,32767,-10659,32767,-32768,-32768
30058,-13223,32767,-6289,32767,-32768,-32768
30073,-15368,32541,-1370,32767,-32768,-32768
30088,-16206,32121,3399,32767,-32768,-32768
30103,-16900,31751,8116,32767,-32768,-32768
30118,-16900,31751,13055,32767,-32768,-32768
30133,-16900,31751,16947,31799,-32768,-32768
30148,-14658,32186,18853,30702,-32768,-32768
30179,-9320,32767,16597,32009,-32768,-32768
30193,-2741,32767,11737,32767,-32768,-32768
30208,2366,32767,5273,31412,-32768,-32768
30223,5749,32767,-1483,29074,-32768,-32768
30239,9132,32767,-7966,28348,-32768,-32768
30253,12643,32767,-14448,28267,-32768,-32768
30267,16359,32154,-19851,29138,-32768,-32768
30298,25016,24816,-25930,24816,-32768,-32768
30313,26890,22559,-28526,19511,-32768,-32768
30343,28097,22510,-30671,17673,-32768,-32768
30358,28160,20108,-30671,16592,-32768,-32768
30374,29685,20108,-31623,15915,-32768,-32768
30389,29685,18011,-31623,15076,-32768,-32768
30404,31178,17963,-32768,13802,-32768,-32768
30418,31242,14915,-32768,12335,-32768,-32768
30433,32767,12432,-32768,10077,-32768,-32768
30448,32767,9432,-32768,7594,-32768,-32768
30463,32767,3675,-32768,2176,-32768,-32768
30478,32767,1127,-32768,-668,-32768,-32768
30493,32767,-604,-32768,-3145,-32768,-32768
30508,32767,-604,-32768,-4352,-32768,-32768
30523,32767,-4337,-32768,-5337,-32768,-32768
30539,32767,-6354,-32768,-7100,-32768,-32768
30568,32767,-8244,-32768,-8546,-32768,-32768
30583,32767,-10388,-32768,-9276,-32768,-32768
30598,32767,-12405,-32768,-9912,-32768,-32768
30613,32767,-14391,-32768,-10817,-32768,-32768
30643,31512,-17536,-32768,-12103,-32768,-32768
30659,29320,-20998,-32768,-12993,-32768,-32768
30673,27350,-23508,-32768,-14057,-32768,-32768
30689,25127,-25890,-32235,-16201,-32768,-32768
30703,18059,-31179,-28623,-21189,-32768,-32768
30718,13135,-32768,-25092,-25032,-32768,-32768
30733,9037,-32768,-22753,-27288,-32768,-32768
30748,5813,-32768,-19818,-30020,-32768,-32768
30763,1064,-32768,-11900,-32768,-32768,-32768
30778,111,-32768,-7546,-32768,-32768,-32768
30793,-96,-32768,-3563,-32768,-32768,-32768
30808,-338,-32768,1381,-32768,-32768,-32768
30823,-1290,-32768,6591,-17837,-32768,-32768
30838,-3209,-32768,7020,-191,-32768,-32768
30853,-5434,-32768,317,-207,-32768,-32768
30867,-7772,-32768,317,-207,-32768,-32768
30882,-10498,-32768,254,-255,-32768,-32768
30898,-13626,-32768,254,-255,-32768,-32768
30913,-17512,-31417,254,-255,-32768,-32768
30929,-21125,-29146,254,-255,-32768,-32768
30943,-24269,-26605,254,-255,-32768,-32768
30958,-26414,-24191,349,-255,-32768,-32768
30974,-28268,-21919,1000,-191,-32768,-32768
30989,-30220,-19251,3319,-96,-32768,-32768
31004,-32058,-16551,9339,-1033,-32768,-32768
31018,-32768,-13184,20584,-3336,-32768,-32768
31033,-32768,-10007,32767,-6020,-32768,-32768
31048,-32768,-7370,32767,-5957,-32768,-32768
31063,-32768,-5528,32767,-4829,-32768,-32768
31078,-32768,-3400,32767,-3034,-32768,-32768
31093,-32768,-636,32767,-1049,-32768,-32768
31108,-32768,3337,32767,1031,-32768,-32768
31123,-32768,6417,32767,1031,-32768,-32768
31139,-32768,8045,32767,2030,-32768,-32768
31154,-32768,10222,32767,2030,-32768,-32768
31167,-32768,12093,32767,3546,-32768,-32768
31184,-32768,14431,32767,3546,-32768,-32768
31198,-31284,15592,32767,4933,-32768,-32768
31213,-31284,16882,32767,4933,-32768,-32768
31228,-28236,19269,32767,5836,-32768,-32768
31244,-28236,20962,32767,5917,-32768,-32768
31258,-26414,21994,32767,7481,-32768,-32768
31273,-26414,23091,32767,7626,-32768,-32768
31288,-25188,23752,32767,8626,-32768,-32768
31303,-25188,24413,32767,8852,-32768,-32768
31318,-21237,26010,32767,11706,-32768,-32768
31333,-18593,28509,32258,15818,-32768,-32768
31347,-16174,30864,28589,21865,-32768,-32768
31363,-14884,32750,22808,27913,-32768,-32768
31379,-14577,32767,17137,31460,-32768,-32768
31393,-13884,32767,13040,32767,-32768,-32768
31408,-13884,32767,9736,32767,-32768,-32768
31423,-13158,32767,6877,32767,-32768,-32768
31438,-13045,32767,4351,32767,-32768,-32768
31453,-8772,32767,2017,32767,-32768,-32768
31468,-6160,32767,349,32767,-32768,-32768
31498,-3628,32767,-2289,32767,-32768,-32768
31513,-999,32767,-5563,32767,-32768,-32768
31528,1477,32767,-8788,32767,-32768,-32768
31543,4081,32767,-12320,32767,-32768,-32768
31573,6639,32767,-15948,32202,-32768,-32768
31588,9641,32767,-19302,30299,-32768,-32768
31604,13071,32767,-20109,28848,-32768,-32768
31618,16454,32089,-23801,26671,-32768,-32768
31633,23252,26913,-26914,23800,-32768,-32768
31649,26651,22962,-27091,21801,-32768,-32768
31662,29669,19237,-30123,19624,-32768,-32768
31678,32036,15786,-30542,17544,-32768,-32768
31694,32767,7965,-32768,14657,-32768,-32768
31707,32767,5336,-32768,13480,-32768,-32768
31723,32767,3466,-32768,11899,-32768,-32768
31738,32767,1869,-32768,10948,-32768,-32768
31754,32767,-398,-32768,9400,-32768,-32768
31768,32767,-2621,-32768,7320,-32768,-32768
31783,32767,-5163,-32768,3385,-32768,-32768
31797,32767,-7799,-32768,-668,-32768,-32768
31813,32767,-10626,-32768,-4352,-32768,-32768
31828,32767,-14105,-32768,-6211,-32768,-32768
31843,31289,-17917,-32768,-8228,-32768,-32768
31859,28415,-22189,-32768,-9848,-32768,-32768
31873,25254,-25731,-32768,-11849,-32768,-32768
31888,22077,-28511,-32768,-14438,-32768,-32768
31903,19075,-30592,-31703,-17218,-32768,-32768
31918,16327,-32116,-29526,-19982,-32768,-32768
31933,13913,-32768,-26559,-23142,-32768,-32768
31947,11944,-32768,-23398,-26303,-32768,-32768
31963,10292,-32768,-20721,-28860,-32768,-32768
31978,7830,-32768,-17158,-31624,-32768,-32768
31993,5416,-32768,-13110,-32768,-32768,-32768
32008,2652,-32768,-8111,-32768,-32768,-32768
32023,-306,-32768,-3805,-32768,-32768,-32768
32038,-4321,-32768,-1386,-32768,-32768,-32768
32053,-8385,-32768,730,-32768,-32768,-32768
32068,-12578,-32768,2795,-32768,-32768,-32768
32083,-16625,-31878,3939,-32768,-32768,-32768
32098,-20141,-29829,4637,-32768,-32768,-32768
32113,-21995,-28495,5193,-32768,-32768,-32768
32128,-22882,-27812,5638,-32768,-32768,-32768
32143,-23237,-27510,5638,-32768,-32768,-32768
32174,-23334,-27431,5638,-32768,-32768,-32768
32203,-22302,-27701,5638,-32768,-32768,-32768
32218,-18625,-30782,3001,-32768,-32768,-32768
32233,-13578,-32768,317,-32768,-32768,-32768
32248,-6756,-32768,-2951,-32768,-32768,-32768
32293,968,-32768,-6450,-32768,-32768,-32768
32309,9212,-32768,-10562,-32768,-32768,-32768
32324,17185,-31672,-16158,-32148,-32768,-32768
32339,24539,-26398,-20463,-28860,-32768,-32768
32353,29002,-21427,-22463,-27034,-32768,-32768
32367,31146,-18187,-22463,-25350,-32768,-32768
32383,32068,-16519,-27510,-22030,-32768,-32768
32398,32767,-12421,-29397,-19997,-32768,-32768
32413,32767,-3479,-32768,-14613,-32768,-32768
32428,32767,2256,-32768,-13311,-32768,-32768
32443,32767,6465,-32768,-10483,-32768,-32768
32458,32767,11593,-32768,-8546,-32768,-32768
32473,30638,17511,-32768,-7021,-32768,-32768
32488,26524,22897,-32768,-7021,-32768,-32768
32503,22458,27542,-32768,-5226,-32768,-32768
32518,19012,30654,-32768,-5226,-32768,-32768
32533,15851,32396,-32768,-3098,-32768,-32768
32548,13103,32767,-32768,-1224,-32768,-32768
32562,10181,32767,-32768,1369,-32768,-32768
32578,6909,32767,-32768,1369,-32768,-32768
32593,3557,32767,-32768,5933,-32768,-32768
32638,285,32767,-32768,8545,-32768,-32768
32653,-3547,32767,-32768,11577,-32768,-32768
32669,-7385,32767,-32509,15318,-32768,-32768
32683,-11030,32767,-30429,19124,-32768,-32768
32697,-13948,32767,-28155,22333,-32768,-32768
32713,-16577,31267,-25382,25413,-32768,-32768
32727,-18899,28929,-22528,27977,-32768,-32768
32743,-21350,26945,-19496,30170,-32768,-32768
32759,-24995,22785,-10965,32767,-32768,-32768
32773,-26882,20833,-6127,32767,-32768,-32768
32789,-28430,20833,-2386,32767,-32768,-32768
32803,-29784,17221,1493,32767,-32768,-32768
32818,-31316,15318,5273,32767,-32768,-32768
32833,-32380,12867,9005,32767,-32768,-32768
32848,-32768,9980,12134,32767,-32768,-32768
32864,-32768,7771,15486,32541,-32768,-32768
32879,-32768,5433,18900,30670,-32768,-32768
32894,-32768,5336,21632,28800,-32768,-32768
32908,-32768,1788,23793,27026,-32768,-32768
32923,-32768,-1732,25603,25284,-32768,-32768
32938,-32768,-6989,26429,24413,-32768,-32768
32953,-32768,-14121,27557,23123,-32768,-32768
32968,-28801,-19934,29129,21091,-32768,-32768
32983,-25882,-23444,30813,18511,-32768,-32768
32998,-22640,-26732,32322,15673,-32768,-32768
33013,-18270,-30051,32767,12980,-32768,-32768
33028,-12787,-32768,32767,10013,-32768,-32768
33043,-7466,-32768,32767,8626,-32768,-32768
33058,-3047,-32768,32767,6884,-32768,-32768
33073,-548,-32768,32767,5207,-32768,-32768
33089,587,-32768,32767,2966,-32768,-32768
33103,587,-32768,32767,1143,-32768,-32768
33118,1953,-32768,32767,-16,-32768,-32768
33133,1953,-32768,32767,-1128,-32768,-32768
33148,2303,-32768,32767,-2494,-32768,-32768
33178,2303,-32768,32767,-4702,-32768,-32768
33193,3399,-32768,32767,-7926,-32768,-32768
33208,5209,-32768,32767,-11849,-32768,-32768
33223,7338,-32768,29669,-17361,-32768,-32768
33239,9863,-32768,22744,-23555,-32768,-32768
33253,12976,-32768,16597,-29734,-32768,-32768
33268,19711,-30163,12468,-32768,-32768,-32768
33298,31416,-17647,4193,-32768,-32768,-32768
33313,32767,4240,1540,-32768,-32768,-32768
33328,32767,9513,-403,-32768,-32768,-32768
33343,32767,14351,-403,-32768,-32768,-32768
33358,29908,18576,-4628,-32768,-32768,-32768
33373,27049,22333,-7014,-32768,-32768,-32768
33389,24618,25252,-10594,-32768,-32768,-32768
33404,21950,28106,-15480,-32482,-32768,-32768
33418,18789,30783,-20996,-28177,-32768,-32768
33433,15438,32605,-24221,-25144,-32768,-32768
33448,12770,32767,-28091,-21395,-32768,-32768
33463,10832,32767,-30542,-18759,-32768,-32768
33478,8989,32767,-30542,-17488,-32768,-32768
33493,6782,32767,-31816,-16980,-32768,-32768
33508,4304,32767,-32768,-15074,-32768,-32768
33523,1810,32767,-32768,-14327,-32768,-32768
33538,-806,32767,-32768,-11452,-32768,-32768
33553,-3837,32767,-32768,-8593,-32768,-32768
33568,-6708,32767,-32768,-7402,-32768,-32768
33583,-10675,32767,-32768,-7132,-32768,-32768
33598,-14384,32057,-32768,-4797,-32768,-32768
33613,-17641,29364,-32768,-3225,-32768,-32768
33628,-20544,27074,-32768,-1605,-32768,-32768
33643,-22705,25187,-32768,-1589,-32768,-32768
33659,-24527,23494,-32768,982,-32768,-32768
33673,-26075,23494,-32768,982,-32768,-32768
33689,-27398,20333,-32768,3659,-32768,-32768
33703,-28672,18301,-32768,5659,-32768,-32768
33718,-30187,15350,-32768,7610,-32768,-32768
33734,-32171,11142,-32768,9787,-32768,-32768
33748,-32768,7191,-32768,12448,-32768,-32768
33763,-32768,4078,-32429,15479,-32768,-32768
33778,-32768,1127,-30961,18269,-32768,-32768
33793,-32768,-1208,-29188,20962,-32768,-32768
33808,-32768,-4591,-27269,23413,-32768,-32768
33823,-32768,-8974,-25027,25784,-32768,-32768
33838,-32768,-13692,-22334,28138,-32768,-32768
33854,-29687,-18917,-19238,30348,-32768,-32768
33868,-25511,-23968,-15561,32379,-32768,-32768
33883,-21915,-27320,-11610,32767,-32768,-32768
33898,-18496,-29750,-8401,32767,-32768,-32768
33913,-14594,-32545,-4934,32767,-32768,-32768
33928,-10433,-32768,-1725,32767,-32768,-32768
33943,-6869,-32768,1254,32767,-32768,-32768
33959,-4273,-32768,4717,32767,-32768,-32768
33973,-2048,-32768,9180,32767,-32768,-32768
33988,-2048,-32768,13659,32767,-32768,-32768
34003,-870,-32768,18218,31089,-32768,-32768
34018,-870,-32768,22220,28348,-32768,-32768
34033,-870,-32768,26604,24220,-32768,-32768
34048,428,-32768,29463,20608,-32768,-32768
34063,428,-32768,30988,18221,-32768,-32768
34078,1937,-32768,31861,16608,-32768,-32768
34108,1937,-32768,32258,15834,-32768,-32768
34123,2604,-32768,32258,15834,-32768,-32768
34138,2588,-32768,32401,15528,-32768,-32768
34153,2588,-32768,32767,14593,-32768,-32768
34168,2588,-32768,32767,12480,-32768,-32768
34183,2446,-32768,32767,9384,-32768,-32768
