# sticktest
# device      Nintendo Switch Pro Controller
# sdl mapping yes
# hidapi hint 1
# axes 6, buttons 16, hats 1
# raw int16 values, one row per CHANGE (not per poll)
ms,a0,a1,a2,a3,a4,a5
217860,238,-239,26969,23833,-32768,-32768
217876,238,-239,30178,19559,-32768,-32768
217891,238,-239,31941,16479,-32768,-32768
217905,238,-239,32735,14818,-32768,-32768
217920,238,-239,32767,13802,-32768,-32768
217935,238,-239,32767,12383,-32768,-32768
217950,238,-239,32767,10271,-32768,-32768
217966,238,-239,32767,8868,-32768,-32768
217980,238,-239,32767,7481,-32768,-32768
217995,238,-239,32767,6078,-32768,-32768
218011,238,-239,32767,5143,-32768,-32768
218025,238,-239,32767,4433,-32768,-32768
218041,238,-239,32767,3514,-32768,-32768
218055,238,-239,32767,2224,-32768,-32768
218070,238,-239,32767,1079,-32768,-32768
218086,238,-239,32767,289,-32768,-32768
218100,238,-239,32767,-318,-32768,-32768
218116,238,-239,32767,-826,-32768,-32768
218131,238,-239,32767,-1287,-32768,-32768
218145,238,-239,32767,-1684,-32768,-32768
218160,238,-239,32767,-2161,-32768,-32768
218190,238,-239,32767,-2748,-32768,-32768
218205,238,-239,32767,-3384,-32768,-32768
218221,238,-239,32767,-3908,-32768,-32768
218236,238,-239,32767,-4416,-32768,-32768
218254,238,-239,32767,-5544,-32768,-32768
218265,238,-239,32767,-6735,-32768,-32768
218280,238,-239,32767,-7974,-32768,-32768
218311,238,-239,32767,-10086,-32768,-32768
218325,238,-239,32767,-13025,-32768,-32768
218340,238,-239,32767,-14454,-32768,-32768
218356,238,-239,32751,-15058,-32768,-32768
218371,238,-239,32369,-15884,-32768,-32768
218386,238,-239,32179,-16281,-32768,-32768
218401,238,-239,31845,-16932,-32768,-32768
218416,238,-239,31671,-17266,-32768,-32768
218431,238,-239,31067,-18330,-32768,-32768
218446,238,-239,30686,-18981,-32768,-32768
218461,238,-239,29590,-20665,-32768,-32768
218476,238,-239,29113,-21332,-32768,-32768
218491,238,-239,28033,-22761,-32768,-32768
218506,238,-239,26636,-24381,-32768,-32768
218521,238,-239,24698,-26351,-32768,-32768
218535,238,-239,22824,-27987,-32768,-32768
218550,238,-239,20473,-29734,-32768,-32768
218566,238,-239,17947,-31322,-32768,-32768
218580,238,-239,15692,-32497,-32768,-32768
218595,238,-239,13246,-32768,-32768,-32768
218610,238,-239,10498,-32768,-32768,-32768
218625,238,-239,7798,-32768,-32768,-32768
218641,238,-239,4860,-32768,-32768,-32768
218656,238,-239,2033,-32768,-32768,-32768
218671,238,-239,-387,-32768,-32768,-32768
218685,238,-239,-2676,-32768,-32768,-32768
218700,238,-239,-4982,-32768,-32768,-32768
218715,238,-239,-7208,-32768,-32768,-32768
218730,238,-239,-9804,-32768,-32768,-32768
218760,238,-239,-13029,-32768,-32768,-32768
218775,238,-239,-14723,-32768,-32768,-32768
218805,238,-239,-16883,-31767,-32768,-32768
218835,238,-239,-19077,-30512,-32768,-32768
218850,238,-239,-21415,-28781,-32768,-32768
218865,238,-239,-21415,-26938,-32768,-32768
218880,238,-239,-24866,-25191,-32768,-32768
218896,238,-239,-26656,-23301,-32768,-32768
218911,238,-239,-28526,-21189,-32768,-32768
218940,238,-239,-30478,-19044,-32768,-32768
218956,238,-239,-30478,-17488,-32768,-32768
218971,238,-239,-31897,-16821,-32768,-32768
218986,238,-239,-32768,-13930,-32768,-32768
219000,238,-239,-32768,-11722,-32768,-32768
219015,238,-239,-32768,-9308,-32768,-32768
219030,238,-239,-32768,-8164,-32768,-32768
219045,238,-239,-32768,-7942,-32768,-32768
219060,238,-239,-32768,-6751,-32768,-32768
219076,238,-239,-32768,-6592,-32768,-32768
219091,238,-239,-32768,-4257,-32768,-32768
219106,238,-239,-32768,-4178,-32768,-32768
219121,238,-239,-32768,-1509,-32768,-32768
219136,238,-239,-32768,-779,-32768,-32768
219166,238,-239,-32768,128,-32768,-32768
219195,238,-239,-32768,611,-32768,-32768
219226,238,-239,-32768,1369,-32768,-32768
219255,238,-239,-32768,4240,-32768,-32768
219270,238,-239,-32768,5675,-32768,-32768
219285,238,-239,-32768,8787,-32768,-32768
219300,238,-239,-32768,12867,-32768,-32768
219315,238,-239,-32590,15189,-32768,-32768
219330,238,-239,-31526,15189,-32768,-32768
219345,238,-239,-30994,16657,-32768,-32768
219360,238,-239,-30155,16657,-32768,-32768
219376,238,-239,-29075,19237,-32768,-32768
219390,238,-239,-27962,19237,-32768,-32768
219420,238,-239,-26994,21527,-32768,-32768
219435,238,-239,-26172,22785,-32768,-32768
219450,238,-239,-25156,22785,-32768,-32768
219465,238,-239,-23769,26832,-32768,-32768
219480,238,-239,-21254,28977,-32768,-32768
219495,238,-239,-18270,30944,-32768,-32768
219511,238,-239,-16029,32186,-32768,-32768
219525,238,-239,-13078,32767,-32768,-32768
219541,238,-239,-9304,32767,-32768,-32768
219556,238,-239,-7530,32767,-32768,-32768
219571,238,-239,-6063,32767,-32768,-32768
219585,238,-239,-4563,32767,-32768,-32768
219600,238,-239,-2289,32767,-32768,-32768
219616,238,-239,540,32767,-32768,-32768
219630,238,-239,3462,32767,-32768,-32768
219645,238,-239,7020,32767,-32768,-32768
219660,238,-239,11769,32767,-32768,-32768
219675,238,-239,17439,31541,-32768,-32768
219690,238,-239,23078,27655,-32768,-32768
219705,238,-239,28192,22365,-32768,-32768
219721,238,-239,30829,18495,-32768,-32768
219736,238,-239,32592,15125,-32768,-32768
219750,238,-239,32767,12319,-32768,-32768
219765,238,-239,32767,10013,-32768,-32768
219780,238,-239,32767,8416,-32768,-32768
219796,238,-239,32767,6417,-32768,-32768
219810,238,-239,32767,5143,-32768,-32768
219826,238,-239,32767,3740,-32768,-32768
219841,238,-239,32767,1950,-32768,-32768
219856,238,-239,32767,966,-32768,-32768
219870,238,-239,32767,208,-32768,-32768
219886,238,-239,32767,-382,-32768,-32768
219900,238,-239,32767,-2669,-32768,-32768
219915,238,-239,32767,-5147,-32768,-32768
219931,238,-239,32767,-8847,-32768,-32768
219945,238,-239,32767,-12358,-32768,-32768
219961,238,-239,32163,-16392,-32768,-32768
219976,238,-239,27493,-20903,-32768,-32768
219991,238,-239,21664,-26160,-32768,-32768
220006,238,-239,15883,-31116,-32768,-32768
220021,238,-239,11038,-32768,-32768,-32768
220035,238,-239,7957,-32768,-32768,-32768
220050,238,-239,5559,-32768,-32768,-32768
220065,238,-239,2477,-32768,-32768,-32768
220081,238,-239,-1886,-32768,-32768,-32768
220096,238,-239,-7224,-32768,-32768,-32768
220111,238,-239,-14803,-28431,-32768,-32768
220126,238,-239,-13110,531,-32768,-32768
220141,238,-239,635,-223,-32768,-32768
220156,238,-239,254,-255,-32768,-32768
220366,222,-429,254,-255,-32768,-32768
220395,-32,-2161,254,-255,-32768,-32768
220426,603,-3241,254,-255,-32768,-32768
220456,4367,-3940,254,-255,-32768,-32768
220470,12738,-6004,254,-255,-32768,-32768
220486,32767,-6465,254,-255,-32768,-32768
220501,32767,-1176,254,-255,-32768,-32768
220515,32767,-811,254,-255,-32768,-32768
220530,32767,1514,254,-255,-32768,-32768
220590,32767,1498,254,-255,-32768,-32768
220651,32767,1805,254,-255,-32768,-32768
220666,32767,2966,254,-255,-32768,-32768
220681,32767,4659,254,-255,-32768,-32768
220696,32767,7497,254,-255,-32768,-32768
220710,32767,11641,254,-255,-32768,-32768
220725,31623,17140,254,-255,-32768,-32768
220740,26572,24058,254,-255,-32768,-32768
220755,19409,30396,254,-255,-32768,-32768
220771,10594,32767,254,-255,-32768,-32768
220786,3065,32767,254,-255,-32768,-32768
220801,-3515,32767,254,-255,-32768,-32768
220815,-9482,32767,254,-255,-32768,-32768
220831,-14852,30364,254,-255,-32768,-32768
220846,-19222,26671,254,-255,-32768,-32768
220860,-23092,22656,254,-255,-32768,-32768
220876,-26688,18092,254,-255,-32768,-32768
220891,-30349,13464,254,-255,-32768,-32768
220906,-32768,8481,254,-255,-32768,-32768
220921,-32768,3772,254,-255,-32768,-32768
220935,-32768,676,254,-255,-32768,-32768
220950,-32768,-1398,254,-255,-32768,-32768
220966,-32768,-3876,254,-255,-32768,-32768
220981,-32768,-7259,254,-255,-32768,-32768
220996,-32768,-10865,254,-255,-32768,-32768
221011,-32768,-14851,254,-255,-32768,-32768
221026,-30139,-19807,254,-255,-32768,-32768
221041,-26075,-24874,254,-255,-32768,-32768
221056,-22431,-27987,254,-255,-32768,-32768
221071,-20947,-27987,254,-255,-32768,-32768
221086,-20738,-29416,254,-255,-32768,-32768
221101,-18722,-29718,254,-255,-32768,-32768
221115,-18722,-30623,254,-255,-32768,-32768
221130,-17206,-30623,254,-255,-32768,-32768
221145,-17206,-31243,254,-255,-32768,-32768
221160,-17528,-31243,254,-255,-32768,-32768
221206,-16513,-31926,254,-255,-32768,-32768
221235,-13787,-32768,254,-255,-32768,-32768
221266,-12820,-32768,254,-255,-32768,-32768
221295,-11965,-32768,254,-255,-32768,-32768
221340,873,-32768,254,-255,-32768,-32768
221356,5845,-32768,254,-255,-32768,-32768
221371,7750,-32768,254,-255,-32768,-32768
221386,9831,-32768,254,-255,-32768,-32768
221401,12071,-32768,254,-255,-32768,-32768
221415,14533,-32768,254,-255,-32768,-32768
221431,18265,-31100,254,-255,-32768,-32768
221446,22379,-28288,254,-255,-32768,-32768
221461,25698,-25287,254,-255,-32768,-32768
221475,28319,-22285,254,-255,-32768,-32768
221490,30765,-18759,254,-255,-32768,-32768
221505,32576,-15423,254,-255,-32768,-32768
221520,32767,-12786,254,-255,-32768,-32768
221535,32767,-10039,254,-255,-32768,-32768
221550,32767,-7005,254,-255,-32768,-32768
221565,32767,-3415,254,-255,-32768,-32768
221580,32767,-207,254,-255,-32768,-32768
221595,32767,2643,254,-255,-32768,-32768
221610,32767,5481,254,-255,-32768,-32768
221625,32767,8884,254,-255,-32768,-32768
221640,32767,11625,254,-255,-32768,-32768
221655,31591,17076,254,-255,-32768,-32768
221671,27382,23381,254,-255,-32768,-32768
221685,21140,29170,254,-255,-32768,-32768
221700,13405,32767,254,-255,-32768,-32768
221715,6305,32767,254,-255,-32768,-32768
221730,524,32767,254,-255,-32768,-32768
221745,-7498,32767,254,-255,-32768,-32768
221761,-17206,26832,254,-255,-32768,-32768
221776,-26414,18963,254,-255,-32768,-32768
221790,-32768,11706,254,-255,-32768,-32768
221805,-32768,5836,254,-255,-32768,-32768
221821,-32768,1434,254,-255,-32768,-32768
221835,-32768,-2097,254,-255,-32768,-32768
221851,-32768,-4988,254,-255,-32768,-32768
221866,-32768,-7021,254,-255,-32768,-32768
221880,-32768,-10420,254,-255,-32768,-32768
221895,-32768,-13962,254,-255,-32768,-32768
221910,-31252,-18012,254,-255,-32768,-32768
221925,-27930,-22142,254,-255,-32768,-32768
221940,-23237,-26017,254,-255,-32768,-32768
221956,-17496,-29940,254,-255,-32768,-32768
221971,-8256,-32768,254,-255,-32768,-32768
221985,1747,-32768,254,-255,-32768,-32768
222000,10911,-32768,254,-255,-32768,-32768
222016,20616,-29575,254,-255,-32768,-32768
222031,29860,-20172,254,-255,-32768,-32768
222045,32767,-5544,254,-255,-32768,-32768
222060,32767,8094,254,-255,-32768,-32768
222075,22220,9126,254,-255,-32768,-32768
222090,2938,-382,254,-255,-32768,-32768
222105,238,-239,254,-255,-32768,-32768
222226,238,-239,1000,176,-32768,-32768
222241,238,-239,1953,1611,-32768,-32768
222256,238,-239,4288,4804,-32768,-32768
222270,238,-239,8195,9400,-32768,-32768
222285,238,-239,13897,14625,-32768,-32768
222300,238,-239,24158,18382,-32768,-32768
222315,238,-239,32099,16124,-32768,-32768
222330,238,-239,32767,13899,-32768,-32768
222345,238,-239,32767,11658,-32768,-32768
222360,238,-239,32767,10142,-32768,-32768
222375,238,-239,32767,8078,-32768,-32768
222390,238,-239,32767,6852,-32768,-32768
222406,238,-239,32767,6497,-32768,-32768
222420,238,-239,32767,6272,-32768,-32768
222436,238,-239,32767,6239,-32768,-32768
222451,238,-239,32767,5159,-32768,-32768
222466,238,-239,32767,3546,-32768,-32768
222481,238,-239,32767,2482,-32768,-32768
222496,238,-239,32767,644,-32768,-32768
222511,238,-239,32767,-2748,-32768,-32768
222526,238,-239,32767,-7879,-32768,-32768
222541,238,-239,32306,-14915,-32768,-32768
222556,238,-239,25794,-21379,-32768,-32768
222570,238,-239,18503,-27558,-32768,-32768
222585,238,-239,13151,-32768,-32768,-32768
222600,238,-239,8846,-32768,-32768,-32768
222615,238,-239,5622,-32768,-32768,-32768
222631,238,-239,3224,-32768,-32768,-32768
222646,238,-239,3192,-32768,-32768,-32768
222661,238,-239,571,-32768,-32768,-32768
222676,238,-239,-903,-32768,-32768,-32768
222690,238,-239,-2709,-32768,-32768,-32768
222705,238,-239,-4934,-32768,-32768,-32768
222721,238,-239,-6595,-32768,-32768,-32768
222735,238,-239,-7240,-32768,-32768,-32768
222765,238,-239,-8417,-32768,-32768,-32768
222825,238,-239,-8530,-32768,-32768,-32768
222840,238,-239,-10514,-32768,-32768,-32768
222855,238,-239,-13900,-32768,-32768,-32768
222871,238,-239,-18964,-30353,-32768,-32768
222886,238,-239,-25398,-24524,-32768,-32768
222902,238,-239,-31139,-18203,-32768,-32768
222916,238,-239,-32768,-11706,-32768,-32768
222931,238,-239,-32768,-6830,-32768,-32768
222946,238,-239,-32768,-3812,-32768,-32768
222961,238,-239,-32768,-2018,-32768,-32768
222976,238,-239,-32768,547,-32768,-32768
222990,238,-239,-32768,2176,-32768,-32768
223005,238,-239,-32768,3869,-32768,-32768
223021,238,-239,-32768,5836,-32768,-32768
223036,238,-239,-32768,8948,-32768,-32768
223051,238,-239,-32768,12964,-32768,-32768
223065,238,-239,-30703,18592,-32768,-32768
223080,238,-239,-26704,23962,-32768,-32768
223095,238,-239,-20979,29122,-32768,-32768
223110,238,-239,-13852,32767,-32768,-32768
223126,238,-239,-6885,32767,-32768,-32768
223141,238,-239,349,32767,-32768,-32768
223156,238,-239,8449,32767,-32768,-32768
223171,238,-239,17789,31347,-32768,-32768
223185,238,-239,26096,24800,-32768,-32768
223200,238,-239,31083,18076,-32768,-32768
223215,238,-239,32767,13415,-32768,-32768
223230,238,-239,32767,10529,-32768,-32768
223245,238,-239,32767,8529,-32768,-32768
223261,238,-239,32767,6401,-32768,-32768
223276,238,-239,32767,4465,-32768,-32768
223291,238,-239,32767,2675,-32768,-32768
223306,238,-239,32767,305,-32768,-32768
223320,238,-239,32767,-3209,-32768,-32768
223336,238,-239,32767,-7879,-32768,-32768
223351,238,-239,32767,-13025,-32768,-32768
223366,238,-239,30050,-18489,-32768,-32768
223381,238,-239,24952,-23762,-32768,-32768
223396,238,-239,19186,-28352,-32768,-32768
223411,238,-239,13341,-32768,-32768,-32768
223426,238,-239,6512,-32768,-32768,-32768
223440,238,-239,63,-32768,-32768,-32768
223455,238,-239,-6031,-32768,-32768,-32768
223470,238,-239,-12562,-32768,-32768,-32768
223486,238,-239,-18690,-30750,-32768,-32768
223500,238,-239,-24608,-25588,-32768,-32768
223515,238,-239,-30478,-19267,-32768,-32768
223531,238,-239,-32768,-12739,-32768,-32768
223546,238,-239,-32768,-6608,-32768,-32768
223561,238,-239,-32768,-3670,-32768,-32768
223575,238,-239,-32768,-429,-32768,-32768
223591,238,-239,-32768,2288,-32768,-32768
223605,238,-239,-32768,5014,-32768,-32768
223620,238,-239,-32768,7449,-32768,-32768
223635,238,-239,-32768,10351,-32768,-32768
223651,238,-239,-32768,14657,-32768,-32768
223665,238,-239,-29462,20527,-32768,-32768
223681,238,-239,-23705,26945,-32768,-32768
223695,238,-239,-16980,31622,-32768,-32768
223711,238,-239,-9691,32767,-32768,-32768
223726,238,-239,-2596,32767,-32768,-32768
223741,238,-239,3621,32767,-32768,-32768
223755,238,-239,8846,32767,-32768,-32768
223770,238,-239,14453,32767,-32768,-32768
223785,238,-239,19202,30493,-32768,-32768
223801,238,-239,22252,28332,-32768,-32768
223815,238,-239,25508,25397,-32768,-32768
223830,238,-239,27589,23107,-32768,-32768
223845,238,-239,29225,20962,-32768,-32768
223860,238,-239,31337,17592,-32768,-32768
223875,238,-239,32767,14012,-32768,-32768
223890,238,-239,32767,11142,-32768,-32768
223905,238,-239,32767,8852,-32768,-32768
223921,238,-239,32767,7223,-32768,-32768
223935,238,-239,32767,6078,-32768,-32768
223950,238,-239,32767,5675,-32768,-32768
223965,238,-239,32767,7642,-32768,-32768
223981,238,-239,18535,7336,-32768,-32768
223996,238,-239,4923,7352,-32768,-32768
224010,238,-239,-564,7029,-32768,-32768
224025,238,-239,-451,3998,-32768,-32768
224041,238,-239,254,-255,-32768,-32768
224056,238,-239,-1806,-2034,-32768,-32768
224071,238,-239,-2370,-4845,-32768,-32768
224085,238,-239,-2757,-12215,-32768,-32768
224101,238,-239,0,-31815,-32768,-32768
224115,238,-239,2763,-32768,-32768,-32768
224130,238,-239,2986,-32768,-32768,-32768
224146,238,-239,3669,-32768,-32768,-32768
224161,238,-239,4717,-32768,-32768,-32768
224191,238,-239,6194,-32768,-32768,-32768
224206,238,-239,7973,-32768,-32768,-32768
224221,238,-239,10609,-32768,-32768,-32768
224236,238,-239,14056,-32768,-32768,-32768
224251,238,-239,18249,-29210,-32768,-32768
224265,238,-239,23681,-23968,-32768,-32768
224280,238,-239,29209,-19823,-32768,-32768
224310,238,-239,32767,-13962,-32768,-32768
224325,238,-239,32767,-10992,-32768,-32768
224340,238,-239,32767,-8816,-32768,-32768
224356,238,-239,32767,-6544,-32768,-32768
224370,238,-239,32767,-4750,-32768,-32768
224386,238,-239,32767,-3828,-32768,-32768
224401,238,-239,32767,-3797,-32768,-32768
224416,238,-239,32767,-2844,-32768,-32768
224431,238,-239,32767,-2828,-32768,-32768
224445,238,-239,32767,-1541,-32768,-32768
224475,238,-239,32767,-143,-32768,-32768
224505,238,-239,32767,466,-32768,-32768
224535,238,-239,32767,1434,-32768,-32768
224550,238,-239,32767,2724,-32768,-32768
224566,238,-239,32767,4304,-32768,-32768
224580,238,-239,32767,7368,-32768,-32768
224595,238,-239,32767,14641,-32768,-32768
224610,238,-239,27652,22365,-32768,-32768
224625,238,-239,18281,27332,-32768,-32768
224641,238,-239,8878,30235,-32768,-32768
224657,238,-239,0,30138,-32768,-32768
224671,238,-239,-7724,32089,-32768,-32768
224686,238,-239,-16867,31751,-32768,-32768
224700,238,-239,-21866,28477,-32768,-32768
224715,238,-239,-27623,22946,-32768,-32768
224731,238,-239,-31848,16608,-32768,-32768
224745,238,-239,-32768,10577,-32768,-32768
224760,238,-239,-32768,5755,-32768,-32768
224775,238,-239,-32768,1885,-32768,-32768
224790,238,-239,-32768,-842,-32768,-32768
224806,238,-239,-32768,-2812,-32768,-32768
224820,238,-239,-32768,-4607,-32768,-32768
224835,238,-239,-32768,-7100,-32768,-32768
224850,238,-239,-32768,-10388,-32768,-32768
224865,238,-239,-32768,-13867,-32768,-32768
224880,238,-239,-31735,-17138,-32768,-32768
224895,238,-239,-28155,-21618,-32768,-32768
224910,238,-239,-22657,-27288,-32768,-32768
224925,238,-239,-16787,-31815,-32768,-32768
224940,238,-239,-11578,-32768,-32768,-32768
224955,238,-239,-7079,-32768,-32768,-32768
224970,238,-239,-2693,-32768,-32768,-32768
224985,238,-239,1874,-32768,-32768,-32768
225001,238,-239,7766,-32768,-32768,-32768
225015,238,-239,15057,-30020,-32768,-32768
225030,238,-239,23205,-21189,-32768,-32768
225046,238,-239,32306,-13247,-32768,-32768
225061,238,-239,32767,-7227,-32768,-32768
225076,238,-239,32767,-3050,-32768,-32768
225090,238,-239,32767,644,-32768,-32768
225105,238,-239,32767,2772,-32768,-32768
225120,238,-239,32767,5449,-32768,-32768
225135,238,-239,32767,8352,-32768,-32768
225150,238,-239,32767,11529,-32768,-32768
225165,238,-239,32751,14738,-32768,-32768
225180,238,-239,30495,19011,-32768,-32768
225195,238,-239,28812,21527,-32768,-32768
225211,238,-239,25810,25074,-32768,-32768
225226,238,-239,23665,27171,-32768,-32768
225241,238,-239,16645,31960,-32768,-32768
225256,238,-239,10832,32767,-32768,-32768
225271,238,-239,5908,32767,-32768,-32768
225286,238,-239,714,32767,-32768,-32768
225301,238,-239,-3902,32767,-32768,-32768
225316,238,-239,-8546,32767,-32768,-32768
225330,238,-239,-14077,32767,-32768,-32768
225345,238,-239,-19689,30025,-32768,-32768
225360,238,-239,-24463,26300,-32768,-32768
225375,238,-239,-28720,21575,-32768,-32768
225391,238,-239,-31703,16899,-32768,-32768
225406,238,-239,-32768,12174,-32768,-32768
225420,238,-239,-32768,8481,-32768,-32768
225435,238,-239,-32768,5304,-32768,-32768
225451,238,-239,-32768,1934,-32768,-32768
225466,238,-239,-32768,-1335,-32768,-32768
225481,238,-239,-32768,-5703,-32768,-32768
225496,238,-239,-32768,-11468,-32768,-32768
225540,238,-239,-31300,-17790,-32768,-32768
225555,238,-239,-26333,-23317,-32768,-32768
225570,238,-239,-19915,-29559,-32768,-32768
225585,238,-239,-14077,-32768,-32768,-32768
225600,238,-239,-8369,-32768,-32768,-32768
225616,238,-239,-3289,-32768,-32768,-32768
225631,238,-239,1159,-32768,-32768,-32768
225646,238,-239,5019,-32768,-32768,-32768
225661,238,-239,11229,-32768,-32768,-32768
225675,238,-239,15470,-32609,-32768,-32768
225690,238,-239,19298,-30258,-32768,-32768
225706,238,-239,22903,-26875,-32768,-32768
225721,238,-239,26509,-23349,-32768,-32768
225736,238,-239,30019,-19823,-32768,-32768
225750,238,-239,32767,-14947,-32768,-32768
225765,238,-239,32767,-9673,-32768,-32768
225780,238,-239,32767,-5051,-32768,-32768
225796,238,-239,32767,-1891,-32768,-32768
225811,238,-239,32767,563,-32768,-32768
225826,238,-239,32767,2466,-32768,-32768
225840,238,-239,32767,4353,-32768,-32768
225856,238,-239,32767,5901,-32768,-32768
225871,238,-239,32767,8271,-32768,-32768
225886,238,-239,32767,9900,-32768,-32768
225900,238,-239,32767,12851,-32768,-32768
225931,238,-239,31067,18043,-32768,-32768
225946,238,-239,27779,22865,-32768,-32768
225960,238,-239,22951,27751,-32768,-32768
225976,238,-239,14866,32767,-32768,-32768
225990,238,-239,7131,32767,-32768,-32768
226007,238,-239,825,32767,-32768,-32768
226020,238,-239,-5434,32767,-32768,-32768
226036,238,-239,-11513,32767,-32768,-32768
226051,238,-239,-17416,31396,-32768,-32768
226066,238,-239,-22221,28219,-32768,-32768
226081,238,-239,-25898,24881,-32768,-32768
226096,63,-350,-28817,21446,-32768,-32768
226111,-1193,-779,-30881,18350,-32768,-32768
226126,-8579,-3558,-32219,15915,-32768,-32768
226140,-17706,-5353,-32768,13431,-32768,-32768
226155,-27188,-6894,-32768,12028,-32768,-32768
226170,-32768,-7704,-32768,10351,-32768,-32768
226185,-32768,-7354,-32768,9158,-32768,-32768
226200,-32768,-8117,-32768,7094,-32768,-32768
226215,-32768,-8164,-32768,5062,-32768,-32768
226231,-32768,-8164,-32768,2675,-32768,-32768
226246,-32768,-8387,-32768,1047,-32768,-32768
226261,-31606,-8149,-32768,-477,-32768,-32768
226279,-31606,-7894,-32768,-1382,-32768,-32768
226291,-31042,-7736,-32768,-1589,-32768,-32768
226335,-30010,-7466,-32768,-1605,-32768,-32768
226350,-28833,-6989,-32768,353,-32768,-32768
226366,-28817,-5353,-32768,4417,-32768,-32768
226381,-23350,-2018,-32768,9722,-32768,-32768
226395,-19851,1256,-32768,14351,-32768,-32768
226410,-17206,3530,-30752,18543,-32768,-32768
226485,-14110,4917,-27639,22914,-32768,-32768
226500,-9643,6223,-22882,27655,-32768,-32768
226516,-5369,7110,-16900,31670,-32768,-32768
226531,-3096,7610,-11255,32767,-32768,-32768
226546,-3128,8061,-8288,32767,-32768,-32768
226560,-1128,8303,-6127,32767,-32768,-32768
226576,-1144,8690,-4547,32767,-32768,-32768
226591,-177,8916,-3467,32767,-32768,-32768
226606,3414,10642,317,32767,-32768,-32768
226621,3462,11690,3351,32767,-32768,-32768
226636,7433,12190,5225,32767,-32768,-32768
226650,10943,12625,8751,32767,-32768,-32768
226666,16280,12915,14342,32767,-32768,-32768
226681,23030,13206,21775,28719,-32768,-32768
226696,29113,11899,28955,21382,-32768,-32768
226711,32639,11932,32354,15673,-32768,-32768
226726,32767,11529,32767,13222,-32768,-32768
226741,32767,11529,32767,11561,-32768,-32768
226756,32767,11303,32767,10561,-32768,-32768
226771,32767,11254,32767,9706,-32768,-32768
226786,32767,11254,32767,8578,-32768,-32768
226801,32767,10738,32767,7110,-32768,-32768
226816,32767,10577,32767,6272,-32768,-32768
226831,32767,9835,32767,5530,-32768,-32768
226845,32767,9835,32767,4998,-32768,-32768
226861,32767,8965,32767,4320,-32768,-32768
226876,32767,8965,32767,3691,-32768,-32768
226890,32767,8400,32767,2901,-32768,-32768
226906,32767,8352,32767,2095,-32768,-32768
226920,32767,7771,32767,1418,-32768,-32768
226935,32767,7771,32767,837,-32768,-32768
226950,32767,7465,32767,369,-32768,-32768
226965,32767,7465,32767,160,-32768,-32768
226980,32767,7465,32767,31,-32768,-32768
227026,32767,7400,32767,31,-32768,-32768
227070,32767,7562,32767,31,-32768,-32768
227085,32767,7562,32767,192,-32768,-32768
227100,32767,7803,32767,192,-32768,-32768
227131,32767,8110,32767,192,-32768,-32768
227625,32767,7852,32767,192,-32768,-32768
228436,32767,7707,32767,192,-32768,-32768
228556,32767,7239,32767,192,-32768,-32768
228585,32767,7175,32767,192,-32768,-32768
228616,32767,6691,32767,192,-32768,-32768
228645,32767,5223,32767,63,-32768,-32768
228660,32767,4111,32767,-1335,-32768,-32768
228675,32767,4030,32767,-2113,-32768,-32768
228691,32767,-1398,32767,-4670,-32768,-32768
228706,32767,-3971,32767,-7227,-32768,-32768
228720,32767,-3987,32767,-8180,-32768,-32768
228735,32767,-6513,32767,-9372,-32768,-32768
228751,32767,-7942,32767,-10483,-32768,-32768
228766,32767,-9689,32767,-12929,-32768,-32768
228781,32767,-10039,32385,-15915,-32768,-32768
228796,29780,-13358,29606,-19505,-32768,-32768
228811,24380,-14677,24825,-23111,-32768,-32768
228825,17312,-15074,19885,-27510,-32768,-32768
228841,10324,-13660,14342,-31910,-32768,-32768
228856,-1531,3965,8148,-32768,-32768,-32768
228871,238,-239,2334,-32768,-32768,-32768
228886,238,-239,-2676,-32768,-32768,-32768
228901,238,-239,-7804,-32768,-32768,-32768
228916,238,-239,-15803,-32307,-32768,-32768
228930,238,-239,-24511,-26382,-32768,-32768
228946,238,-239,-31671,-17250,-32768,-32768
228960,238,-239,-32768,-11278,-32768,-32768
228975,238,-239,-32768,-8450,-32768,-32768
229006,238,-239,-32768,-7593,-32768,-32768
229080,238,-239,-32768,-7894,-32768,-32768
229095,238,-239,-32768,-9435,-32768,-32768
229110,238,-239,-32768,-12246,-32768,-32768
229126,238,-239,-32574,-15423,-32768,-32768
229140,238,-239,-31058,-18298,-32768,-32768
229155,238,-239,-29188,-21157,-32768,-32768
229171,238,-239,-27994,-22698,-32768,-32768
229231,238,-239,-28430,-22173,-32768,-32768
229245,238,-239,-31913,-16805,-32768,-32768
229260,238,-239,-32768,-10896,-32768,-32768
229275,238,-239,-32768,-7704,-32768,-32768
229306,238,-239,-32768,-6640,-32768,-32768
229336,238,-239,-32768,-5575,-32768,-32768
229351,-274,63,-32768,-5575,-32768,-32768
229366,-1806,789,-32768,-3908,-32768,-32768
229381,-4676,1837,-32768,-2621,-32768,-32768
229396,-9336,3659,-32768,-604,-32768,-32768
229410,-15738,7175,-32768,1305,-32768,-32768
229426,-22802,11206,-32768,2659,-32768,-32768
229440,-29300,14996,-32768,2692,-32768,-32768
229456,-30913,15818,-32768,2933,-32768,-32768
229471,-30913,15818,-32768,2950,-32768,-32768
229486,-30913,15818,-32768,4304,-32768,-32768
229500,-30913,15818,-32768,5852,-32768,-32768
